# Dec (deg)	HA (hours)	Track len (sec)	Azimuth Angle (rad)
-11.2500000000	2.6000000000	701.7087383270	5.0633949989
-11.0000000000	-2.7665754050	4245.5627880096	1.0292817413
-11.0000000000	-2.7660278240	4235.5627880096	1.0297428016
-11.0000000000	-2.7654802429	4235.5627880096	1.0295952697
-11.0000000000	-2.7649326619	4235.5627880096	1.0294484707
-11.0000000000	-2.7643850808	4235.5627880096	1.0293023437
-11.0000000000	-2.7638374886	4225.5627880096	1.0297662356
-11.0000000000	-2.6000000000	3645.5627880096	1.0684164862
-11.0000000000	-2.4000000000	2925.5627880096	1.0397508526
-11.0000000000	-2.2000000000	2205.5627880096	1.0085764987
-11.0000000000	-2.0000000000	1485.5627880096	0.9744897892
-11.0000000000	-1.8000000000	775.5627880096	0.9366077592
-11.0000000000	-1.6000000000	55.5627880096	0.8953203571
-11.0000000000	1.6000000000	4245.5627880096	5.1906363101
-11.0000000000	1.6005475811	4245.5627880096	5.2516339996
-11.0000000000	1.6010951621	4235.5627880096	5.2517191366
-11.0000000000	1.6016427432	4235.5627880096	5.2515574774
-11.0000000000	1.6021903242	4235.5627880096	5.2513943807
-11.0000000000	1.6027379053	4235.5627880096	5.2512298343
-11.0000000000	1.8000000000	3525.5627880096	5.1614106345
-11.0000000000	2.0000000000	2805.5627880096	5.1352572871
-11.0000000000	2.2000000000	2085.5627880096	5.1116754812
-11.0000000000	2.4000000000	1375.5627880096	5.0898877760
-11.0000000000	2.6000000000	655.5627880096	5.0702653973
-10.7500000000	-2.7331508101	4189.3156943321	1.0173417412
-10.7500000000	-2.7326032290	4189.3156943321	1.0171915713
-10.7500000000	-2.7320556479	4189.3156943321	1.0170421788
-10.7500000000	-2.7315080557	4179.3156943321	1.0175072793
-10.7500000000	-2.7309604746	4179.3156943321	1.0173594440
-10.7500000000	-2.6000000000	3709.3156943321	1.0598594911
-10.7500000000	-2.4000000000	2999.3156943321	1.0307248760
-10.7500000000	-2.2000000000	2279.3156943321	0.9995343268
-10.7500000000	-2.0000000000	1559.3156943321	0.9654518237
-10.7500000000	-1.8000000000	839.3156943321	0.9280372712
-10.7500000000	-1.6000000000	119.3156943321	0.8868257445
-10.7500000000	1.6000000000	4199.3156943321	5.1980415284
-10.7500000000	1.6005475811	4199.3156943321	5.2578363846
-10.7500000000	1.6010951621	4199.3156943321	5.2576760480
-10.7500000000	1.6016427432	4189.3156943321	5.2577621390
-10.7500000000	1.6021903242	4189.3156943321	5.2575989144
-10.7500000000	1.6027379053	4189.3156943321	5.2574342487
-10.7500000000	1.8000000000	3479.3156943321	5.1687175518
-10.7500000000	2.0000000000	2759.3156943321	5.1424533892
-10.7500000000	2.2000000000	2049.3156943321	5.1183949933
-10.7500000000	2.4000000000	1329.3156943321	5.0968542554
-10.7500000000	2.6000000000	609.3156943321	5.0771233781
-10.5000000000	-2.7331508101	4262.9572076797	1.0077868001
-10.5000000000	-2.7326032290	4252.9572076797	1.0082533416
-10.5000000000	-2.7320556479	4252.9572076797	1.0081028187
-10.5000000000	-2.7315080557	4252.9572076797	1.0079530020
-10.5000000000	-2.7309604746	4252.9572076797	1.0078038356
-10.5000000000	-2.6000000000	3782.9572076797	1.0508683602
-10.5000000000	-2.4000000000	3062.9572076797	1.0221461680
-10.5000000000	-2.2000000000	2342.9572076797	0.9909415756
-10.5000000000	-2.0000000000	1632.9572076797	0.9564198799
-10.5000000000	-1.8000000000	912.9572076797	0.9190419608
-10.5000000000	-1.6000000000	192.9572076797	0.8779089315
-10.5000000000	1.5671229861	4272.9572076797	5.2713319835
-10.5000000000	1.5676705671	4272.9572076797	5.2711695513
-10.5000000000	1.5682181482	4272.9572076797	5.2710057211
-10.5000000000	1.5687657292	4262.9572076797	5.2710908251
-10.5000000000	1.5693133103	4262.9572076797	5.2709241038
-10.5000000000	1.6000000000	4152.9572076797	5.2054157325
-10.5000000000	1.8000000000	3432.9572076797	5.1759984396
-10.5000000000	2.0000000000	2722.9572076797	5.1492635653
-10.5000000000	2.2000000000	2002.9572076797	5.1254564686
-10.5000000000	2.4000000000	1282.9572076797	5.1038059984
-10.5000000000	2.6000000000	562.9572076797	5.0839692207
-10.2500000000	-2.7331508101	4326.4770092964	0.9988819985
-10.2500000000	-2.7326032290	4326.4770092964	0.9987294582
-10.2500000000	-2.7320556479	4326.4770092964	0.9985776663
-10.2500000000	-2.7315080557	4326.4770092964	0.9984265661
-10.2500000000	-2.7309604746	4326.4770092964	0.9982761022
-10.2500000000	-2.6000000000	3856.4770092964	1.0418783321
-10.2500000000	-2.4000000000	3136.4770092964	1.0131310366
-10.2500000000	-2.2000000000	2416.4770092964	0.9819147821
-10.2500000000	-2.0000000000	1696.4770092964	0.9478478810
-10.2500000000	-1.8000000000	986.4770092964	0.9100570112
-10.2500000000	-1.6000000000	266.4770092964	0.8690048550
-10.2500000000	1.5336983911	4346.4770092964	5.2848890849
-10.2500000000	1.5342459722	4346.4770092964	5.2847245862
-10.2500000000	1.5347935532	4346.4770092964	5.2845587039
-10.2500000000	1.5353411343	4336.4770092964	5.2846443265
-10.2500000000	1.5358887153	4336.4770092964	5.2844755804
-10.2500000000	1.6000000000	4106.4770092964	5.2127595309
-10.2500000000	1.8000000000	3386.4770092964	5.1832537944
-10.2500000000	2.0000000000	2676.4770092964	5.1564145613
-10.2500000000	2.2000000000	1956.4770092964	5.1325004211
-10.2500000000	2.4000000000	1236.4770092964	5.1107433201
-10.2500000000	2.6000000000	516.4770092964	5.0908032078
-10.0000000000	-2.6997262039	4279.8647308350	0.9863170576
-10.0000000000	-2.6991786228	4279.8647308350	0.9861627387
-10.0000000000	-2.6986310418	4279.8647308350	0.9860091529
-10.0000000000	-2.6980834607	4279.8647308350	0.9858562499
-10.0000000000	-2.6975358797	4269.8647308350	0.9863303398
-10.0000000000	-2.6000000000	3929.8647308350	1.0328914674
-10.0000000000	-2.4000000000	3209.8647308350	1.0041210970
-10.0000000000	-2.2000000000	2489.8647308350	0.9728953776
-10.0000000000	-2.0000000000	1769.8647308350	0.9388398863
-10.0000000000	-1.8000000000	1049.8647308350	0.9015424320
-10.0000000000	-1.6000000000	339.8647308350	0.8601152517
-10.0000000000	1.5336983911	4299.8647308350	5.2909940793
-10.0000000000	1.5342459722	4299.8647308350	5.2908295112
-10.0000000000	1.5347935532	4299.8647308350	5.2906635688
-10.0000000000	1.5353411343	4299.8647308350	5.2904962347
-10.0000000000	1.5358887153	4289.8647308350	5.2905829059
-10.0000000000	1.6000000000	4059.8647308350	5.2200735472
-10.0000000000	1.8000000000	3349.8647308350	5.1901154593
-10.0000000000	2.0000000000	2629.8647308350	5.1635447748
-10.0000000000	2.2000000000	1909.8647308350	5.1395272239
-10.0000000000	2.4000000000	1189.8647308350	5.1176665509
-10.0000000000	2.6000000000	469.8647308350	5.0976256385
-9.7500000000	-2.6997262039	4353.1099691391	0.9768412749
-9.7500000000	-2.6991786228	4353.1099691391	0.9766857699
-9.7500000000	-2.6986310418	4353.1099691391	0.9765309856
-9.7500000000	-2.6980834607	4353.1099691391	0.9763768669
-9.7500000000	-2.6975358797	4353.1099691391	0.9762233568
-9.7500000000	-2.6000000000	4003.1099691391	1.0239098771
-9.7500000000	-2.4000000000	3283.1099691391	0.9951184281
-9.7500000000	-2.2000000000	2563.1099691391	0.9638853957
-9.7500000000	-2.0000000000	1843.1099691391	0.9298435865
-9.7500000000	-1.8000000000	1133.1099691391	0.8921256202
-9.7500000000	-1.6000000000	413.1099691391	0.8512419167
-9.7500000000	1.5002737961	4373.1099691391	5.3045677076
-9.7500000000	1.5008213772	4373.1099691391	5.3044011406
-9.7500000000	1.5013689582	4373.1099691391	5.3042332133
-9.7500000000	1.5019165393	4373.1099691391	5.3040639103
-9.7500000000	1.5024641203	4363.1099691391	5.3041511813
-9.7500000000	1.6000000000	4013.1099691391	5.2273584065
-9.7500000000	1.8000000000	3303.1099691391	5.1973190802
-9.7500000000	2.0000000000	2583.1099691391	5.1706546400
-9.7500000000	2.2000000000	1863.1099691391	5.1465372535
-9.7500000000	2.4000000000	1143.1099691391	5.1245760246
-9.7500000000	2.6000000000	423.1099691391	5.1044368151
-9.5000000000	-2.6991786228	4426.2023062706	0.9672441112
-9.5000000000	-2.6986310418	4426.2023062706	0.9670881628
-9.5000000000	-2.6980834607	4426.2023062706	0.9669328653
-9.5000000000	-2.6975358797	4426.2023062706	0.9667781620
-9.5000000000	-2.6663016089	4316.2023062706	0.9636236485
-9.5000000000	-2.6000000000	4076.2023062706	1.0149357165
-9.5000000000	-2.4000000000	3356.2023062706	0.9861251534
-9.5000000000	-2.2000000000	2636.2023062706	0.9548869156
-9.5000000000	-2.0000000000	1926.2023062706	0.9203904772
-9.5000000000	-1.8000000000	1206.2023062706	0.8831830232
-9.5000000000	-1.6000000000	486.2023062706	0.8423866976
-9.5000000000	1.5002737961	4326.2023062706	5.3106130785
-9.5000000000	1.5008213772	4326.2023062706	5.3104464823
-9.5000000000	1.5013689582	4326.2023062706	5.3102785360
-9.5000000000	1.5019165393	4326.2023062706	5.3101092216
-9.5000000000	1.5024641203	4326.2023062706	5.3099385254
-9.5000000000	1.6000000000	3966.2023062706	5.2346147425
-9.5000000000	1.8000000000	3256.2023062706	5.2044987403
-9.5000000000	2.0000000000	2536.2023062706	5.1777446076
-9.5000000000	2.2000000000	1816.2023062706	5.1535308973
-9.5000000000	2.4000000000	1096.2023062706	5.1314720855
-9.5000000000	2.6000000000	386.2023062706	5.1108640658
-9.2500000000	-2.6663016089	4389.1313276291	0.9542017908
-9.2500000000	-2.6657540278	4389.1313276291	0.9540432709
-9.2500000000	-2.6652064468	4389.1313276291	0.9538854428
-9.2500000000	-2.6646588657	4379.1313276291	0.9543670662
-9.2500000000	-2.6641112847	4379.1313276291	0.9542106264
-9.2500000000	-2.6000000000	4149.1313276291	1.0059711850
-9.2500000000	-2.4000000000	3439.1313276291	0.9766666636
-9.2500000000	-2.2000000000	2719.1313276291	0.9454254301
-9.2500000000	-2.0000000000	1999.1313276291	0.9114177227
-9.2500000000	-1.8000000000	1279.1313276291	0.8742584695
-9.2500000000	-1.6000000000	559.1313276291	0.8335514934
-9.2500000000	1.4668491899	4399.1313276291	5.3241965202
-9.2500000000	1.4673967710	4399.1313276291	5.3240279966
-9.2500000000	1.4679443521	4399.1313276291	5.3238581385
-9.2500000000	1.4684919443	4399.1313276291	5.3236869252
-9.2500000000	1.4690395254	4399.1313276291	5.3235143476
-9.2500000000	1.6000000000	3929.1313276291	5.2414680142
-9.2500000000	1.8000000000	3209.1313276291	5.2116549682
-9.2500000000	2.0000000000	2489.1313276291	5.1848151266
-9.2500000000	2.2000000000	1769.1313276291	5.1605085504
-9.2500000000	2.4000000000	1049.1313276291	5.1383550855
-9.2500000000	2.6000000000	339.1313276291	5.1176514985
-9.0000000000	-2.6663016089	4471.8866429329	0.9441778060
-9.0000000000	-2.6657540278	4471.8866429329	0.9440180452
-9.0000000000	-2.6652064468	4461.8866429329	0.9445019908
-9.0000000000	-2.6646588657	4461.8866429329	0.9443436963
-9.0000000000	-2.6641112847	4461.8866429329	0.9441859681
-9.0000000000	-2.6000000000	4231.8866429329	0.9965357479
-9.0000000000	-2.4000000000	3511.8866429329	0.9676928722
-9.0000000000	-2.2000000000	2791.8866429329	0.9364505193
-9.0000000000	-2.0000000000	2081.8866429329	0.9019798839
-9.0000000000	-1.8000000000	1361.8866429329	0.8648710588
-9.0000000000	-1.6000000000	641.8866429329	0.8242554581
-9.0000000000	1.4334245950	4471.8866429329	5.3378268648
-9.0000000000	1.4339721760	4471.8866429329	5.3376564543
-9.0000000000	1.4345197571	4471.8866429329	5.3374847254
-9.0000000000	1.4350673381	4471.8866429329	5.3373116599
-9.0000000000	1.4356149192	4461.8866429329	5.3374028562
-9.0000000000	1.4361625114	4461.8866429329	5.3372270201
-9.0000000000	1.6000000000	3871.8866429329	5.2490444060
-9.0000000000	1.8000000000	3161.8866429329	5.2187883052
-9.0000000000	2.0000000000	2441.8866429329	5.1918666593
-9.0000000000	2.2000000000	1721.8866429329	5.1674706150
-9.0000000000	2.4000000000	1001.8866429329	5.1452253833
-9.0000000000	2.6000000000	291.8866429329	5.1244286499
-8.7500000000	-2.6328770139	4434.4579048157	0.9309615833
-8.7500000000	-2.6323294329	4424.4579048157	0.9314470713
-8.7500000000	-2.6317818518	4424.4579048157	0.9312863302
-8.7500000000	-2.6312342708	4424.4579048157	0.9311261973
-8.7500000000	-2.6306866897	4424.4579048157	0.9309666169
-8.7500000000	-2.6000000000	4314.4579048157	0.9871022247
-8.7500000000	-2.4000000000	3594.4579048157	0.9582460915
-8.7500000000	-2.2000000000	2874.4579048157	0.9270047460
-8.7500000000	-2.0000000000	2164.4579048157	0.8925499710
-8.7500000000	-1.8000000000	1444.4579048157	0.8554935836
-8.7500000000	-1.6000000000	724.4579048157	0.8149711490
-8.7500000000	-1.4000000000	4.4579048157	0.7706343957
-8.7500000000	1.4334245950	4424.4579048157	5.3437687758
-8.7500000000	1.4339721760	4424.4579048157	5.3435984092
-8.7500000000	1.4345197571	4424.4579048157	5.3434267331
-8.7500000000	1.4350673381	4424.4579048157	5.3432537292
-8.7500000000	1.4356149192	4414.4579048157	5.3433475395
-8.7500000000	1.4361625114	4414.4579048157	5.3431717821
-8.7500000000	1.6000000000	3824.4579048157	5.2562190192
-8.7500000000	1.8000000000	3114.4579048157	5.2258992938
-8.7500000000	2.0000000000	2394.4579048157	5.1988996704
-8.7500000000	2.2000000000	1674.4579048157	5.1744174971
-8.7500000000	2.4000000000	954.4579048157	5.1520833417
-8.7500000000	2.6000000000	234.4579048157	5.1315753327
-8.5000000000	-2.6328770139	4516.8348326683	0.9209968845
-8.5000000000	-2.6323294329	4506.8348326683	0.9214852140
-8.5000000000	-2.6317818518	4506.8348326683	0.9213232981
-8.5000000000	-2.6312342708	4506.8348326683	0.9211619746
-8.5000000000	-2.6306866897	4506.8348326683	0.9210011857
-8.5000000000	-2.6000000000	4396.8348326683	0.9776732753
-8.5000000000	-2.4000000000	3676.8348326683	0.9488057307
-8.5000000000	-2.2000000000	2956.8348326683	0.9175673322
-8.5000000000	-2.0000000000	2246.8348326683	0.8831305255
-8.5000000000	-1.8000000000	1526.8348326683	0.8461285141
-8.5000000000	-1.6000000000	806.8348326683	0.8057009496
-8.5000000000	-1.4000000000	86.8348326683	0.7615117399
-8.5000000000	1.4000000000	4496.8348326683	5.2967505142
-8.5000000000	1.4005475811	4496.8348326683	5.3572246313
-8.5000000000	1.4010951621	4496.8348326683	5.3570511633
-8.5000000000	1.4016427432	4496.8348326683	5.3568763837
-8.5000000000	1.4021903242	4486.8348326683	5.3569709766
-8.5000000000	1.4027379053	4486.8348326683	5.3567934774
-8.5000000000	1.6000000000	3776.8348326683	5.2633676842
-8.5000000000	1.8000000000	3066.8348326683	5.2329884793
-8.5000000000	2.0000000000	2346.8348326683	5.2059146277
-8.5000000000	2.2000000000	1626.8348326683	5.1813496067
-8.5000000000	2.4000000000	906.8348326683	5.1589293269
-8.5000000000	2.6000000000	186.8348326683	5.1383350525
-8.2500000000	-2.6323294329	4589.0072331429	0.9423214382
-8.2500000000	-2.6317818518	4589.0072331429	0.9421641718
-8.2500000000	-2.6312342708	4589.0072331429	0.9420075467
-8.2500000000	-2.6306866897	4589.0072331429	0.9418515082
-8.2500000000	-2.6000000000	4479.0072331429	0.9682516071
-8.2500000000	-2.5994524189	4479.0072331429	0.9077762681
-8.2500000000	-2.4000000000	3759.0072331429	0.9393744616
-8.2500000000	-2.2000000000	3049.0072331429	0.9076385869
-8.2500000000	-2.0000000000	2329.0072331429	0.8737241388
-8.2500000000	-1.8000000000	1609.0072331429	0.8367783727
-8.2500000000	-1.6000000000	889.0072331429	0.7964472979
-8.2500000000	-1.4000000000	169.0072331429	0.7524067014
-8.2500000000	1.3671229861	4569.0072331429	-0.9428971795
-8.2500000000	1.3676705671	4569.0072331429	-0.9430679322
-8.2500000000	1.3682181482	4559.0072331429	-0.9429115114
-8.2500000000	1.3687657292	4559.0072331429	-0.9430851415
-8.2500000000	1.3693133103	4559.0072331429	-0.9432601986
-8.2500000000	1.4000000000	4449.0072331429	5.3038982581
-8.2500000000	1.6000000000	3729.0072331429	5.2704910461
-8.2500000000	1.8000000000	3009.0072331429	5.2404402436
-8.2500000000	2.0000000000	2299.0072331429	5.2129120020
-8.2500000000	2.2000000000	1579.0072331429	5.1882673565
-8.2500000000	2.4000000000	859.0072331429	5.1657637082
-8.2500000000	2.6000000000	139.0072331429	5.1450854763
-8.0000000000	-2.6000000000	4550.9650235176	0.9593479270
-8.0000000000	-2.5994524189	4550.9650235176	0.9288673189
-8.0000000000	-2.5989048379	4540.9650235176	0.9292899504
-8.0000000000	-2.5983572568	4540.9650235176	0.9291308433
-8.0000000000	-2.5978096758	4540.9650235176	0.9289723655
-8.0000000000	-2.5972620947	4540.9650235176	0.9288144579
-8.0000000000	-2.4000000000	3850.9650235176	0.9294464333
-8.0000000000	-2.2000000000	3130.9650235176	0.8982197356
-8.0000000000	-2.0000000000	2410.9650235176	0.8643334416
-8.0000000000	-1.8000000000	1700.9650235176	0.8269368381
-8.0000000000	-1.6000000000	980.9650235176	0.7867039417
-8.0000000000	-1.4000000000	260.9650235176	0.7428130925
-8.0000000000	1.3347935532	4540.9650235176	-0.9264817590
-8.0000000000	1.3353411343	4540.9650235176	-0.9266578494
-8.0000000000	1.3358887153	4540.9650235176	-0.9268353529
-8.0000000000	1.3671229861	4520.9650235176	5.3767235809
-8.0000000000	1.3676705671	4520.9650235176	5.3765484915
-8.0000000000	1.4000000000	4400.9650235176	5.3110172847
-8.0000000000	1.6000000000	3680.9650235176	5.2775897534
-8.0000000000	1.8000000000	2960.9650235176	5.2474895751
-8.0000000000	2.0000000000	2250.9650235176	5.2198922684
-8.0000000000	2.2000000000	1530.9650235176	5.1951711639
-8.0000000000	2.4000000000	810.9650235176	5.1725868592
-8.0000000000	2.6000000000	90.9650235176	5.1518269447
-7.7500000000	-2.6000000000	4532.6982545853	0.9550525621
-7.7500000000	-2.5994524189	4532.6982545853	0.9250863783
-7.7500000000	-2.5989048379	4532.6982545853	0.9249268115
-7.7500000000	-2.5983572568	4522.6982545853	0.9253477710
-7.7500000000	-2.5978096758	4522.6982545853	0.9251896514
-7.7500000000	-2.5972620947	4522.6982545853	0.9250320911
-7.7500000000	-2.4000000000	3942.6982545853	0.9195202893
-7.7500000000	-2.2000000000	3222.6982545853	0.8883022679
-7.7500000000	-2.0000000000	2502.6982545853	0.8544461093
-7.7500000000	-1.8000000000	1782.6982545853	0.8176183273
-7.7500000000	-1.6000000000	1072.6982545853	0.7769694659
-7.7500000000	-1.4000000000	352.6982545853	0.7332292611
-7.7500000000	1.3336983911	4512.6982545853	-0.9203452913
-7.7500000000	1.3342459722	4512.6982545853	-0.9205185283
-7.7500000000	1.3347935532	4512.6982545853	-0.9206931386
-7.7500000000	1.3353411343	4512.6982545853	-0.9208691389
-7.7500000000	1.3358887153	4512.6982545853	-0.9210465418
-7.7500000000	1.4000000000	4352.6982545853	5.3181083539
-7.7500000000	1.6000000000	3632.6982545853	5.2846644479
-7.7500000000	1.8000000000	2912.6982545853	5.2545187343
-7.7500000000	2.0000000000	2192.6982545853	5.2272440076
-7.7500000000	2.2000000000	1482.6982545853	5.2020614425
-7.7500000000	2.4000000000	762.6982545853	5.1793991500
-7.7500000000	2.6000000000	42.6982545853	5.1585597942
-7.5000000000	-2.5665754050	4484.1971373558	0.9122551348
-7.5000000000	-2.5660278240	4484.1971373558	0.9120930774
-7.5000000000	-2.5654802429	4484.1971373558	0.9119317348
-7.5000000000	-2.5649326619	4484.1971373558	0.9117710521
-7.5000000000	-2.5643850808	4484.1971373558	0.9116109726
-7.5000000000	-2.5638374886	4484.1971373558	0.9114514364
-7.5000000000	-2.4000000000	4034.1971373558	0.9095992610
-7.5000000000	-2.2000000000	3314.1971373558	0.8783916985
-7.5000000000	-2.0000000000	2594.1971373558	0.8445674569
